100.0 	24.00
105.0 	21.77
110.0 	19.84
110.5 	19.66
111.0 	19.48
111.5 	19.31
112.0 	19.13
112.5 	18.96
113.0 	18.79
113.5 	18.63
114.0 	18.46
114.5 	18.30
115.0 	18.14
115.5 	17.98
116.0 	17.83
116.5 	17.67
117.0 	17.52
117.5 	17.37
118.0 	17.22
118.5 	17.08
119.0 	16.93
119.5 	16.79
120.0 	16.65
120.5 	16.51
121.0 	16.37
121.5 	16.23
122.0 	16.10
122.5 	15.97
123.0 	15.84
123.5 	15.71
124.0 	15.58
124.5 	15.45
125.0 	15.32
125.5 	15.20
126.0 	15.08
126.5 	14.96
127.0 	14.85
127.5 	14.73
128.0 	14.62
128.5 	14.50
129.0 	14.38
129.5 	14.27
130.0 	14.16
130.5 	14.05
131.0 	13.94
131.5 	13.83
132.0 	13.72
132.5 	13.62
133.0 	13.51
133.5 	13.41
134.0 	13.31
134.5 	13.21
135.0 	13.11
135.5 	13.01
136.0 	12.91
136.5 	12.81
137.0 	12.72
137.5 	12.62
138.0 	12.53
138.5 	12.44
139.0 	12.35
139.5 	12.26
140.0 	12.18
141.0 	12.00
142.0 	11.82
143.0 	11.65
144.0 	11.49
145.0 	11.33
146.0 	11.18
147.0 	11.02
148.0 	10.87
149.0 	10.72
150.0 	10.58
151.0 	10.43
152.0 	10.29
153.0 	10.16
154.0 	10.02
155.0 	9.886
156.0 	9.754
157.0 	9.624
158.0 	9.487
159.0 	9.349
160.0 	9.202
162.0 	8.830
164.0 	8.519
165.0 	8.378
166.0 	8.246
168.0 	8.009
170.0 	7.786
172.0 	7.578
174.0 	7.389
175.0 	7.299
176.0 	7.212
178.0 	7.041
180.0 	6.869
182.0 	6.696
184.0 	6.522
185.0 	6.435
186.0 	6.349
188.0 	6.179
190.0 	6.017
192.0 	5.865
194.0 	5.725
195.0 	5.660
196.0 	5.598
198.0 	5.483
200.0 	5.377
202.0 	5.277
204.0 	5.188
206.0 	5.106
208.0 	5.009
210.0 	4.922
212.0 	4.833
214.0 	4.758
216.0 	4.695
218.0 	4.608
220.0 	4.528
222.0 	4.449
224.0 	4.381
226.0 	4.321
228.0 	4.245
230.0 	4.177
232.0 	4.114
234.0 	4.056
236.0 	3.990
238.0 	3.924
240.0 	3.854
242.0 	3.789
244.0 	3.726
246.0 	3.667
248.0 	3.611
250.0 	3.555
252.0 	3.501
254.0 	3.449
256.0 	3.398
258.0 	3.349
260.0 	3.301
262.0 	3.255
264.0 	3.211
266.0 	3.167
268.0 	3.125
270.0 	3.083
272.0 	3.044
274.0 	3.006
276.0 	2.970
278.0 	2.934
280.0 	2.900
282.0 	2.866
284.0 	2.833
286.0 	2.803
288.0 	2.773
290.0 	2.744
295.0 	2.677
300.0 	2.616
305.0 	2.563
310.0 	2.516
315.0 	2.478
320.0 	2.443
325.0 	2.418
330.0 	2.403
335.0 	2.398
340.0 	2.407
345.0 	2.431
350.0 	2.428
360.0 	2.408
370.0 	2.362
380.0 	2.283
390.0 	2.175
400.0 	2.049
420.0 	1.776
440.0 	1.507
450.0 	1.381
460.0 	1.263
480.0 	1.050
500.0 	0.8708
520.0 	0.7211
540.0 	0.5976
550.0 	0.5443
560.0 	0.4960
580.0 	0.4126
600.0 	0.3444
620.0 	0.2883
640.0 	0.2422
650.0 	0.2223
660.0 	0.2042
680.0 	0.1728
700.0 	0.1468
720.0 	0.1252
740.0 	0.1071
750.0 	0.0992
760.0 	0.0919
780.0 	0.0793
800.0 	0.0685
820.0 	0.0595
840.0 	0.0518
850.0 	0.0484
860.0 	0.0452
880.0 	0.0397
900.0 	0.0348
920.0 	0.0307
940.0 	0.0271
950.0 	0.0256
960.0 	0.0241
980.0 	0.0214
1000.0 	0.0190 
