100.0 	30.12
101.0 	29.55
102.0 	28.99
103.0 	28.44
104.0 	27.92
105.0 	27.39
106.0 	26.89
107.0 	26.42
108.0 	25.95
109.0 	25.49
110.0 	25.04
110.5 	24.82
111.0 	24.60
111.5 	24.39
112.0 	24.18
112.5 	23.97
113.0 	23.76
113.5 	23.56
114.0 	23.36
114.5 	23.16
115.0 	22.96
115.5 	22.77
116.0 	22.58
116.5 	22.39
117.0 	22.20
117.5 	22.02
118.0 	21.84
118.5 	21.66
119.0 	21.48
119.5 	21.31
120.0 	21.13
120.5 	20.96
121.0 	20.80
121.5 	20.63
122.0 	20.48
122.5 	20.31
123.0 	20.15
123.5 	19.99
124.0 	19.83
124.5 	19.68
125.0 	19.52
125.5 	19.37
126.0 	19.22
126.5 	19.07
127.0 	18.92
127.5 	18.78
128.0 	18.63
128.5 	18.49
129.0 	18.35
129.5 	18.21
130.0 	18.07
130.5 	17.94
131.0 	17.81
131.5 	17.68
132.0 	17.55
132.5 	17.42
133.0 	17.29
133.5 	17.16
134.0 	17.04
134.5 	16.92
135.0 	16.79
135.5 	16.67
136.0 	16.55
136.5 	16.43
137.0 	16.31
137.5 	16.20
138.0 	16.08
138.5 	15.96
139.0 	15.85
139.5 	15.74
140.0 	15.63
141.0 	15.42
142.0 	15.20
143.0 	15.00
144.0 	14.79
145.0 	14.59
146.0 	14.40
147.0 	14.21
148.0 	14.02
149.0 	13.83
150.0 	13.65
151.0 	13.47
152.0 	13.30
153.0 	13.13
154.0 	12.96
155.0 	12.79
156.0 	12.63
157.0 	12.47
158.0 	12.30
159.0 	12.13
160.0 	11.95
162.0 	11.48
164.0 	11.06
165.0 	10.89
166.0 	10.72
168.0 	10.40
170.0 	10.12
172.0 	9.849
174.0 	9.597
175.0 	9.476
176.0 	9.358
178.0 	9.123
180.0 	8.874
182.0 	8.638
184.0 	8.425
185.0 	8.326
186.0 	8.232
188.0 	8.050
190.0 	7.868
192.0 	7.685
194.0 	7.512
195.0 	7.433
196.0 	7.359
198.0 	7.233
200.0 	7.127
202.0 	7.002
204.0 	6.885
206.0 	6.767
208.0 	6.644
210.0 	6.534
212.0 	6.421
214.0 	6.327
216.0 	6.249
218.0 	6.138
220.0 	6.038
222.0 	5.938
224.0 	5.851
226.0 	5.776
228.0 	5.680
230.0 	5.593
232.0 	5.513
234.0 	5.438
236.0 	5.352
238.0 	5.272
240.0 	5.183
242.0 	5.101
244.0 	5.020
246.0 	4.945
248.0 	4.874
250.0 	4.802
252.0 	4.734
254.0 	4.667
256.0 	4.602
258.0 	4.539
260.0 	4.479
262.0 	4.421
264.0 	4.366
266.0 	4.308
268.0 	4.253
270.0 	4.198
272.0 	4.149
274.0 	4.100
276.0 	4.053
278.0 	4.008
280.0 	3.964
282.0 	3.921
284.0 	3.880
286.0 	3.841
288.0 	3.803
290.0 	3.767
295.0 	3.683
300.0 	3.606
305.0 	3.539
310.0 	3.482
315.0 	3.434
320.0 	3.392
325.0 	3.364
330.0 	3.349
335.0 	3.349
340.0 	3.367
345.0 	3.405
350.0 	3.406
360.0 	3.390
370.0 	3.336
380.0 	3.235
390.0 	3.093
400.0 	2.924
420.0 	2.552
440.0 	2.180
450.0 	2.003
460.0 	1.837
480.0 	1.538
500.0 	1.283
520.0 	1.069
540.0 	0.8912
550.0 	0.8141
560.0 	0.7442
580.0 	0.6229
600.0 	0.5230
620.0 	0.4403
640.0 	0.3718
650.0 	0.3423
660.0 	0.3152
680.0 	0.2680
700.0 	0.2288
720.0 	0.1962
740.0 	0.1687
750.0 	0.1566
760.0 	0.1455
780.0 	0.1260
800.0 	0.1095
820.0 	0.09547
840.0 	0.08346
850.0 	0.07811
860.0 	0.07321
880.0 	0.06443
900.0 	0.05684
920.0 	0.05030
940.0 	0.04463
950.0 	0.04206
960.0 	0.03969
980.0 	0.03539
1000.0 	0.03163 
